fecha,source,medium,campaign,eventos,usuarios,sesiones,pageviews,nuevos_usuarios
20250329,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,52,9,11,21,0
20250330,google,cpc,SEARCH - YAP - CATEGORY,4,1,1,2,0
20250330,accounts.google.com,referral,(referral),4,1,1,1,0
20250330,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,5,1,1,2,0
20250330,meta,paid,auto-por-kilometro,22,3,3,8,3
20250330,google,cpc,SEARCH - YAP - AUTO - BRAND,23,1,1,11,0
20250330,google,organic,(organic),5,1,1,2,1
20250330,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,34,7,7,13,1
20250330,(direct),(none),(direct),226,20,22,113,12
20250330,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,353,21,23,211,19
20250330,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,773,41,47,391,37
20250330,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,25,2,5,9,1
20250331,Data Not Available,Data Not Available,(cross-network),21,3,3,6,3
20250331,bing,organic,(organic),4,1,1,1,1
20250331,google,cpc,auto-por-kilometro,5,1,1,2,0
20250331,facebook,cpl,trafico_SegurosYap,5,1,1,2,0
20250331,selfadjust.bdeo.es,referral,(referral),8,2,2,2,0
20250331,accounts.google.com,referral,(referral),14,1,1,7,0
20250331,qwant.com,organic,(organic),28,1,3,14,1
20250331,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,3,1,1,1,0
20250331,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,35,7,7,14,0
20250331,google,cpc,SEARCH - YAP - CATEGORY,50,1,1,30,0
20250331,google,organic,(organic),79,6,8,42,3
20250331,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,609,35,45,319,29
20250331,(direct),(none),(direct),740,37,53,415,18
20250331,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,877,54,63,482,51
20250331,google,cpc,Prly_Search_Marca_NOV,29,1,1,17,0
20250401,google,cpc,SEARCH - YAP - MOTO - CATEGORY,3,1,1,1,0
20250401,google,cpc,SEARCH - YAP - BRAND,4,1,1,1,0
20250401,google,cpc,SEARCH - YAP - AUTO - CATEGORY,5,1,1,2,0
20250401,google,cpc,(direct),5,1,1,2,1
20250401,search,paid,auto-tradicional,8,2,2,2,2
20250401,meta,paid,moto-por-kilomertro,13,3,3,5,0
20250401,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,15,3,3,6,0
20250401,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,18,3,3,7,1
20250401,google,cpc,SEARCH - YAP - AUTO - COMPETITORS,16,1,1,9,0
20250401,selfadjust.bdeo.es,referral,(referral),91,6,7,46,2
20250401,google,organic,(organic),98,11,14,42,7
20250401,meta,paid,auto-tradicional,650,115,115,214,107
20250401,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,723,48,56,386,37
20250401,meta,paid,auto-por-kilometro,841,146,147,273,130
20250401,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,919,73,77,445,65
20250401,(direct),(none),(direct),1304,54,76,719,26
20250401,facebook,cpl,trafico_SegurosYap,39,8,8,14,1
20250402,Data Not Available,Data Not Available,(cross-network),26,2,2,9,2
20250402,m.facebook.com,referral,(referral),15,2,2,6,1
20250402,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,15,1,3,6,0
20250402,google,cpc,SEARCH - YAP - AUTO - BRAND,13,1,1,8,0
20250402,an,an,Seguro auto kilometraje - New Users,5,1,1,2,0
20250402,bing,organic,(organic),8,1,2,2,1
20250402,google,cpc,Prly_Search_Categoría_NOV,5,1,1,2,0
20250402,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,4,1,1,1,1
20250402,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,10,1,1,5,0
20250402,google,cpc,Prly_Search_Marca_NOV,28,1,1,17,0
20250402,meta,paid,moto-por-kilomertro,32,8,8,11,0
20250402,selfadjust.bdeo.es,referral,(referral),41,3,4,19,1
20250402,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,30,6,6,11,1
20250402,meta,paid,auto-por-kilometro,3037,540,547,950,484
20250402,meta,paid,auto-tradicional,2347,412,417,755,395
20250402,(direct),(none),(direct),1042,46,67,539,21
20250402,facebook,cpl,trafico_SegurosYap,86,18,18,34,0
20250402,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,328,30,30,168,25
20250402,google,organic,(organic),191,11,15,110,5
20250402,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,373,25,33,194,21
20250403,an,an,Seguro auto kilometraje - New Users,5,1,1,2,0
20250403,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,5,1,1,2,0
20250403,tagassistant.google.com,referral,(referral),7,1,1,2,0
20250403,m.facebook.com,referral,(referral),15,3,3,5,0
20250403,meta,paid,moto-por-kilomertro,28,5,6,11,0
20250403,facebook,cpl,trafico_SegurosYap,48,11,11,18,0
20250403,segurosgyt.com.gt,referral,(referral),72,2,3,44,2
20250403,google,cpc,SEARCH - YAP - AUTO - CATEGORY,44,1,1,29,0
20250403,google,organic,(organic),100,5,8,62,3
20250403,l.instagram.com,referral,(referral),105,3,3,71,3
20250403,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,305,23,24,158,16
20250403,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,671,38,43,356,31
20250403,(direct),(none),(direct),857,41,59,473,16
20250403,meta,paid,auto-tradicional,2523,446,453,814,413
20250403,meta,paid,auto-por-kilometro,2802,503,505,844,462
20250403,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,80,8,10,35,1
20250404,m.facebook.com,referral,(referral),12,2,3,4,0
20250404,google,cpc,SEARCH - YAP - BRAND,11,1,1,4,0
20250404,Data Not Available,Data Not Available,(cross-network),10,2,2,3,2
20250404,qwant.com,organic,(organic),4,1,1,1,0
20250404,google,cpc,auto-por-kilometro,5,1,1,2,1
20250404,meta,paid,moto-por-kilomertro,5,1,1,2,0
20250404,accounts.google.com,referral,(referral),39,1,2,27,0
20250404,search,paid,auto-tradicional,4,1,1,1,1
20250404,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,54,5,8,22,0
20250404,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,581,37,42,305,30
20250404,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,60,2,2,42,0
20250404,google,organic,(organic),56,6,9,24,5
20250404,meta,paid,auto-tradicional,2151,400,402,666,363
20250404,(direct),(none),(direct),645,44,58,352,19
20250404,meta,paid,auto-por-kilometro,2927,512,519,916,458
20250404,selfadjust.bdeo.es,referral,(referral),124,2,2,70,1
20250404,facebook,cpl,trafico_SegurosYap,73,9,9,38,0
20250404,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,161,17,17,79,15
20250405,selfadjust.bdeo.es,referral,(referral),20,1,3,8,0
20250405,fb,Facebook_Mobile_Feed,Seguro auto kilometraje - New Users,3,1,1,1,0
20250405,google,cpc,campanayap_2022,5,1,1,1,1
20250405,m.facebook.com,referral,(referral),5,1,1,2,0
20250405,google,cpc,(direct),5,1,1,2,1
20250405,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,5,1,1,2,1
20250405,google,cpc,auto-por-kilometro,11,2,2,4,2
20250405,google,organic,(organic),11,2,2,3,2
20250405,an,an,Seguro auto kilometraje - New Users,5,1,1,2,0
20250405,Data Not Available,Data Not Available,(cross-network),28,5,5,9,4
20250405,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,40,3,7,17,0
20250405,meta,paid,auto-por-kilometro,2570,462,468,797,420
20250405,meta,paid,auto-tradicional,2443,442,450,785,403
20250405,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,348,15,22,194,12
20250405,meta,paid,moto-por-kilomertro,25,5,5,10,0
20250405,(direct),(none),(direct),210,13,13,131,5
20250405,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,82,2,4,44,0
20250405,facebook,cpl,trafico_SegurosYap,43,10,10,15,0
20250405,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,263,13,17,162,10
20250406,Data Not Available,Data Not Available,(cross-network),5,1,1,1,1
20250406,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,7,1,1,4,0
20250406,google,cpc,auto-por-kilometro,13,2,3,4,2
20250406,meta,paid,moto-por-kilomertro,23,4,4,8,0
20250406,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,37,2,4,17,1
20250406,facebook,cpl,trafico_SegurosYap,60,11,11,24,0
20250406,m.facebook.com,referral,(referral),22,5,5,8,0
20250406,(direct),(none),(direct),91,9,10,46,3
20250406,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,182,12,14,105,9
20250406,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,307,20,23,166,16
20250406,meta,paid,auto-tradicional,2400,435,442,770,401
20250406,meta,paid,auto-por-kilometro,3471,594,604,1092,541
20250406,google,organic,(organic),65,4,4,37,2
20250407,google,cpc,campanayap_2022,4,1,1,1,0
20250407,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,8,1,1,3,0
20250407,fb,cpc,Seguro auto kilometraje - New Users,9,2,2,3,0
20250407,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,9,2,2,4,0
20250407,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,9,2,2,3,2
20250407,google,cpc,auto-por-kilometro,10,2,2,2,2
20250407,googlepm,paid,auto-tradicional,21,5,5,6,5
20250407,youtube.com,referral,(referral),22,2,2,9,2
20250407,Data Not Available,Data Not Available,(cross-network),22,4,4,6,3
20250407,meta,paid,moto-por-kilomertro,22,5,5,8,0
20250407,search,paid,auto-por-kilometro,42,3,3,23,2
20250407,facebook,cpl,trafico_SegurosYap,34,4,5,13,0
20250407,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,23,5,5,8,1
20250407,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,5333,897,901,1696,896
20250407,meta,paid,auto-por-kilometro,2722,491,498,841,449
20250407,meta,paid,auto-tradicional,2579,470,476,801,440
20250407,(direct),(none),(direct),559,30,41,299,13
20250407,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,640,32,39,383,25
20250407,google,organic,(organic),220,10,14,126,5
20250407,google,cpc,auto-tradicional,118,21,21,38,21
20250407,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,660,34,48,334,28
20250408,segurosgyt.com.gt,referral,(referral),18,2,2,8,2
20250408,googlepm,paid,auto-por-kilometro,10,1,2,4,1
20250408,google,cpc,SEARCH - YAP - AUTO - BRAND,10,1,2,4,0
20250408,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,9,2,2,4,0
20250408,fb,cpc,Seguro auto kilometraje - New Users,9,2,2,3,0
20250408,meta,paid,moto-por-kilomertro,7,1,2,2,0
20250408,accounts.google.com,referral,(referral),6,1,1,2,1
20250408,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,5,1,1,2,0
20250408,selfadjust.bdeo.es,referral,(referral),4,1,1,1,1
20250408,m.facebook.com,referral,(referral),3,1,1,1,0
20250408,google,cpc,(referral),18,3,3,6,3
20250408,google,cpc,Youtube - Yap - moto,8,1,1,3,0
20250408,search,paid,auto-tradicional,4,1,1,1,1
20250408,facebook,cpl,trafico_SegurosYap,74,16,16,28,0
20250408,youtube.com,referral,(referral),91,16,16,32,16
20250408,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,22438,3150,3376,7496,3144
20250408,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,14832,2359,2465,4897,2322
20250408,meta,paid,auto-por-kilometro,3440,597,605,1100,546
20250408,meta,paid,auto-tradicional,3373,618,628,1065,582
20250408,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,654,41,49,327,34
20250408,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,22,3,3,9,1
20250408,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,484,32,42,244,25
20250408,Data Not Available,Data Not Available,(cross-network),445,50,53,163,50
20250408,google,cpc,auto-por-kilometro,214,34,37,70,34
20250408,google,cpc,auto-tradicional,168,31,32,56,30
20250408,google,organic,(organic),92,9,10,41,6
20250408,(direct),(none),(direct),634,43,54,353,13
20250409,accounts.google.com,referral,(referral),22,1,1,16,0
20250409,google,cpc,SEARCH - YAP - AUTO - CATEGORY,19,2,2,10,0
20250409,bing,organic,(organic),19,3,3,6,3
20250409,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,18,4,4,8,0
20250409,googlepm,paid,auto-por-kilometro,16,1,1,3,1
20250409,googlepm,paid,auto-tradicional,15,3,3,5,3
20250409,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,12,3,3,4,0
20250409,segurosvidas.net,referral,(referral),12,1,1,4,0
20250409,remarketing,paid,auto-por-kilometro,7,1,1,2,1
20250409,google,cpc,(direct),6,1,1,2,1
20250409,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,24,1,2,12,0
20250409,search,paid,auto-tradicional,4,1,1,1,1
20250409,m.facebook.com,referral,(referral),15,3,3,6,0
20250409,google,cpc,(referral),5,1,1,1,1
20250409,meta,paid,moto-por-kilomertro,45,9,9,18,0
20250409,youtube.com,referral,(referral),66,11,11,27,9
20250409,selfadjust.bdeo.es,referral,(referral),35,2,2,18,1
20250409,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,10870,1510,1615,3814,1433
20250409,meta,paid,auto-por-kilometro,4362,784,791,1354,733
20250409,meta,paid,auto-tradicional,4265,796,806,1338,743
20250409,Data Not Available,Data Not Available,(cross-network),883,85,93,339,80
20250409,(direct),(none),(direct),626,55,62,356,17
20250409,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,26890,4266,4491,8882,4203
20250409,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,326,20,26,172,17
20250409,google,cpc,auto-tradicional,248,45,47,77,45
20250409,google,organic,(organic),164,12,15,80,6
20250409,google,cpc,auto-por-kilometro,157,19,20,54,19
20250409,facebook,cpl,trafico_SegurosYap,83,18,18,32,0
20250409,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,560,18,24,260,11
20250410,google,cpc,SEARCH - YAP - AUTO - BRAND,26,1,1,14,0
20250410,googlepm,paid,auto-tradicional,20,4,4,7,4
20250410,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,12,3,3,5,1
20250410,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,11,2,2,4,1
20250410,search,paid,auto-tradicional,8,2,2,2,2
20250410,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,5,1,1,2,0
20250410,google,cpc,auto-tradicional,5,1,1,2,0
20250410,google,cpc,(direct),5,1,1,2,0
20250410,m.facebook.com,referral,(referral),5,1,1,2,0
20250410,google,cpc,auto-por-kilometro,28,3,3,13,3
20250410,l.instagram.com,referral,(referral),8,1,1,2,1
20250410,bing,organic,(organic),31,1,1,15,1
20250410,segurosgyt.com.gt,referral,(referral),5,1,1,1,1
20250410,meta,paid,moto-por-kilomertro,38,8,8,13,0
20250410,meta,paid,auto-por-kilometro,4825,868,878,1477,810
20250410,meta,paid,auto-tradicional,4716,852,866,1496,805
20250410,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,2749,334,356,1153,305
20250410,(direct),(none),(direct),556,33,40,300,10
20250410,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,419,28,35,209,24
20250410,lm.facebook.com,referral,(referral),32,1,2,21,1
20250410,Data Not Available,Data Not Available,(cross-network),288,19,23,121,17
20250410,google,organic,(organic),177,9,10,108,4
20250410,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,164,30,31,68,9
20250410,facebook,cpl,trafico_SegurosYap,98,19,19,37,0
20250410,m.facebook.com,cpc,Seguro auto kilometraje - New Users,52,1,2,28,0
20250410,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,317,21,22,187,12
20250411,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,16,1,1,7,0
20250411,accounts.google.com,referral,(referral),15,1,1,11,1
20250411,google,cpc,SEARCH - YAP - BRAND,13,1,2,6,0
20250411,segurosgyt.com.gt,referral,(referral),12,1,1,6,1
20250411,google,cpc,(referral),8,1,1,2,1
20250411,m.facebook.com,referral,(referral),6,1,1,2,0
20250411,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,6,1,1,2,0
20250411,fb,Facebook_Instream_Video,Seguro auto kilometraje - New Users,5,1,1,2,0
20250411,google,cpc,YAP_MotoKM_Display_Remarketing_Febrero2025,4,1,1,1,0
20250411,fb,cpc,Seguro auto kilometraje - New Users,21,4,4,8,0
20250411,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,6,1,1,2,0
20250411,meta,paid,moto-por-kilomertro,25,5,6,8,0
20250411,googlepm,paid,auto-tradicional,26,6,6,8,6
20250411,google,organic,(organic),49,4,5,28,2
20250411,meta,paid,auto-tradicional,4703,836,842,1500,777
20250411,meta,paid,auto-por-kilometro,4521,790,799,1423,717
20250411,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,2944,346,379,1195,322
20250411,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,387,43,43,187,36
20250411,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,230,18,18,119,17
20250411,(direct),(none),(direct),1066,43,60,546,14
20250411,Data Not Available,Data Not Available,(cross-network),185,19,20,73,19
20250411,facebook,cpl,trafico_SegurosYap,150,28,28,59,0
20250411,bing,organic,(organic),56,1,2,24,1
20250411,google,cpc,auto-por-kilometro,52,7,7,20,7
20250411,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,230,20,22,110,13
20250412,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,23,3,3,10,0
20250412,meta,paid,moto-por-kilomertro,30,7,7,11,0
20250412,googlepm,paid,auto-por-kilometro,26,5,5,6,5
20250412,google,cpc,Prly_Search_Marca_NOV,25,1,1,19,0
20250412,googlepm,paid,auto-tradicional,21,4,4,7,4
20250412,fb,cpc,Seguro auto kilometraje - New Users,5,1,1,2,0
20250412,m.facebook.com,referral,(referral),16,3,3,6,1
20250412,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,11,2,2,5,0
20250412,accounts.google.com,referral,(referral),11,1,1,7,1
20250412,search,paid,auto-tradicional,8,2,2,2,2
20250412,l.instagram.com,referral,(referral),39,1,1,25,1
20250412,selfadjust.bdeo.es,referral,(referral),17,1,2,5,1
20250412,google,cpc,auto-tradicional,42,7,7,15,7
20250412,google,cpc,moto-por-kilomertro,5,1,1,2,1
20250412,google,cpc,auto-por-kilometro,49,5,6,24,5
20250412,meta,paid,auto-por-kilometro,4861,869,880,1510,806
20250412,meta,paid,auto-tradicional,4702,849,859,1498,783
20250412,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,2268,275,292,911,250
20250412,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,1506,148,155,673,145
20250412,(direct),(none),(direct),292,23,24,167,4
20250412,google,cpc,SEARCH - YAP - AUTO - BRAND,49,2,2,28,0
20250412,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,134,6,9,70,1
20250412,facebook,cpl,trafico_SegurosYap,133,27,27,52,0
20250412,google,cpc,SEARCH - YAP - AUTO - CATEGORY,126,1,1,62,0
20250412,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,71,9,10,32,6
20250412,google,organic,(organic),57,6,6,29,4
20250412,Data Not Available,Data Not Available,(cross-network),200,17,21,91,15
20250413,googlepm,paid,auto-tradicional,30,6,6,10,6
20250413,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,23,3,3,10,0
20250413,search,paid,auto-tradicional,20,5,5,5,5
20250413,meta,paid,moto-por-kilomertro,9,2,2,3,0
20250413,youtube.com,referral,(referral),8,1,1,4,1
20250413,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,5,1,1,2,0
20250413,google,cpc,SEARCH - YAP - AUTO - CATEGORY,5,1,1,2,0
20250413,fb,cpc,Seguro auto kilometraje - New Users,3,1,1,1,0
20250413,facebook.com,referral,(referral),1,1,1,0,0
20250413,selfadjust.bdeo.es,referral,(referral),35,2,2,21,0
20250413,m.facebook.com,referral,(referral),5,1,1,2,0
20250413,google,cpc,auto-por-kilometro,62,11,11,22,11
20250413,google,organic,(organic),39,4,5,15,2
20250413,meta,paid,auto-por-kilometro,4787,863,874,1465,786
20250413,google,cpc,SEARCH - YAP - AUTO - BRAND,90,2,2,56,0
20250413,googlepm,paid,auto-por-kilometro,111,3,3,68,3
20250413,google,cpc,auto-tradicional,143,16,16,60,16
20250413,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,165,20,20,71,17
20250413,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,181,11,12,90,7
20250413,(direct),(none),(direct),232,22,23,127,8
20250413,Data Not Available,Data Not Available,(cross-network),1013,95,97,434,93
20250413,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,3526,403,424,1536,359
20250413,meta,paid,auto-tradicional,4881,868,883,1616,793
20250413,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,8119,1206,1240,2966,1177
20250413,facebook,cpl,trafico_SegurosYap,73,13,13,31,0
20250414,google,cpc,SEARCH - YAP - AUTO - CATEGORY,20,1,1,14,0
20250414,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,22,3,5,9,0
20250414,m.facebook.com,cpc,Seguro auto kilometraje - New Users,24,1,2,15,0
20250414,search,paid,auto-por-kilometro,23,1,3,8,0
20250414,m.facebook.com,referral,(referral),19,3,3,6,2
20250414,bing,organic,(organic),22,1,2,11,1
20250414,google,cpc,campanayap_2022,9,2,2,2,1
20250414,google,cpc,(direct),5,1,1,2,0
20250414,google,cpc,auto-tradicional,7,1,1,2,0
20250414,googlepm,paid,auto-por-kilometro,7,1,1,2,1
20250414,segurosgyt.com.gt,referral,(referral),7,1,1,2,1
20250414,l.facebook.com,referral,(referral),6,1,1,2,1
20250414,meta,paid,moto-por-kilomertro,5,1,1,2,0
20250414,search,paid,auto-tradicional,8,2,2,2,2
20250414,accounts.google.com,referral,(referral),33,2,4,15,2
20250414,meta,paid,auto-tradicional,3784,707,714,1185,658
20250414,googlepm,paid,auto-tradicional,38,9,9,10,9
20250414,meta,paid,auto-por-kilometro,2958,501,506,931,465
20250414,facebook,cpl,trafico_SegurosYap,35,7,7,14,0
20250414,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,1794,228,237,741,208
20250414,(direct),(none),(direct),856,29,44,465,9
20250414,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,518,52,54,230,46
20250414,Data Not Available,Data Not Available,(cross-network),370,38,41,142,35
20250414,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,2779,378,391,1056,343
20250414,selfadjust.bdeo.es,referral,(referral),116,2,6,55,0
20250414,google,organic,(organic),81,5,8,38,3
20250414,google,cpc,auto-por-kilometro,41,8,8,12,7
20250414,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,40,6,6,16,0
20250414,google,cpc,SEARCH - YAP - AUTO - BRAND,40,4,4,21,0
20250414,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,367,26,27,211,20
20250415,google,cpc,auto-por-kilometro,22,4,4,8,3
20250415,googlepm,paid,auto-tradicional,6,1,1,2,1
20250415,selfadjust.bdeo.es,referral,(referral),4,1,1,1,0
20250415,search,paid,auto-tradicional,8,2,2,2,2
20250415,remarketing,paid,auto-por-kilometro,11,1,1,4,1
